0.218045
0.360902
0.481203
0.548872
0.616541
0.593985
0.639098
0.669173
0.646617
0.699248
0.736842
0.744361
0.721805
0.766917
0.744361
0.812030
0.804511
0.819549
0.781955
0.812030
0.812030
0.804511
0.796992
0.781955
0.796992
0.819549
0.827068
0.834586
0.842105
0.827068
0.834586
0.804511
0.804511
0.819549
0.842105
0.864662
0.842105
0.834586
0.857143
0.842105
0.827068
0.819549
0.842105
0.849624
0.812030
0.849624
0.834586
0.827068
0.842105
0.812030
0.849624
0.819549
0.834586
0.819549
0.842105
0.879699
0.842105
0.827068
0.842105
0.842105
0.834586
0.842105
0.827068
0.842105
0.849624
0.834586
0.834586
0.819549
0.834586
0.842105
0.819549
0.834586
0.834586
0.827068
0.819549
0.849624
0.857143
0.872180
0.842105
0.812030
0.819549
0.834586
0.879699
0.864662
0.834586
0.849624
0.834586
0.879699
0.887218
0.879699
0.849624
0.819549
0.849624
0.842105
0.842105
0.827068
0.864662
0.834586
0.827068
0.842105
0.819549
